@RELATION activity

@ATTRIBUTE "Absolute Mean (series 0)" numeric
@ATTRIBUTE "Absolute Mean (series 1)" numeric
@ATTRIBUTE "Absolute Mean (series 2)" numeric
@ATTRIBUTE "Absolute Mean (series 3)" numeric
@ATTRIBUTE "Absolute Mean (series 4)" numeric
@ATTRIBUTE "Absolute Mean (series 5)" numeric
@ATTRIBUTE "Maximum (series 0)" numeric
@ATTRIBUTE "Maximum (series 1)" numeric
@ATTRIBUTE "Maximum (series 2)" numeric
@ATTRIBUTE "Maximum (series 3)" numeric
@ATTRIBUTE "Maximum (series 4)" numeric
@ATTRIBUTE "Maximum (series 5)" numeric
@ATTRIBUTE "Mean (series 0)" numeric
@ATTRIBUTE "Mean (series 1)" numeric
@ATTRIBUTE "Mean (series 2)" numeric
@ATTRIBUTE "Mean (series 3)" numeric
@ATTRIBUTE "Mean (series 4)" numeric
@ATTRIBUTE "Mean (series 5)" numeric
@ATTRIBUTE "Median (series 0)" numeric
@ATTRIBUTE "Median (series 1)" numeric
@ATTRIBUTE "Median (series 2)" numeric
@ATTRIBUTE "Median (series 3)" numeric
@ATTRIBUTE "Median (series 4)" numeric
@ATTRIBUTE "Median (series 5)" numeric
@ATTRIBUTE "Minimum (series 0)" numeric
@ATTRIBUTE "Minimum (series 1)" numeric
@ATTRIBUTE "Minimum (series 2)" numeric
@ATTRIBUTE "Minimum (series 3)" numeric
@ATTRIBUTE "Minimum (series 4)" numeric
@ATTRIBUTE "Minimum (series 5)" numeric
@ATTRIBUTE "Range (series 0)" numeric
@ATTRIBUTE "Range (series 1)" numeric
@ATTRIBUTE "Range (series 2)" numeric
@ATTRIBUTE "Range (series 3)" numeric
@ATTRIBUTE "Range (series 4)" numeric
@ATTRIBUTE "Range (series 5)" numeric
@ATTRIBUTE classification {CLASSIFIED/VEHICLE/CAR,CLASSIFIED/IDLE/STANDING,CLASSIFIED/VEHICLE/BUS,CLASSIFIED/WALKING,CLASSIFIED/IDLE/SITTING,CLASSIFIED/WALKING/STAIRS/DOWN,CLASSIFIED/DANCING,CLASSIFIED/WALKING/STAIRS/UP}

@DATA
1.23594,8.910579,0.9675768,13.38623,43.25,3.3911133,4.9850473,2.5333846,10.351464,25.625,47.0,12.6875,1.23594,-8.910579,-0.9675768,13.38623,43.25,-3.3911133,1.1577295,-8.730643,-2.0294318,12.4375,43.75,-3.5,-4.3585114,-19.15021,-4.2904096,5.4375,35.0,-21.375,9.343559,21.683594,14.641874,20.1875,12.0,34.0625,CLASSIFIED/WALKING
1.4243906,8.209451,1.1710306,6.967285,40.79492,14.899902,6.4015636,2.2745981,6.5513873,17.375,46.25,1.4E-45,1.4243906,-8.209451,-1.1710306,6.967285,40.79492,-14.899902,1.3756552,-7.6954966,-1.9749504,6.9375,41.25,-15.75,-3.4323275,-17.556627,-6.1291566,1.4375,34.5,-24.8125,9.833891,19.831226,12.680544,15.9375,11.75,24.8125,CLASSIFIED/WALKING
1.5704895,8.088251,0.99875456,4.125,40.470703,17.748047,6.5650077,2.4108016,5.8567495,9.6875,48.25,1.4E-45,1.5704895,-8.088251,-0.99875456,4.125,40.470703,-17.748047,1.2666923,-7.995144,-1.8659877,4.4375,39.75,-19.9375,-3.3233647,-18.128683,-4.1814466,-1.8125,29.5,-28.0,9.888372,20.539484,10.038197,11.5,18.75,28.0,CLASSIFIED/WALKING
1.7956516,8.495479,0.91735184,1.4453125,32.57422,14.620605,7.3822284,2.8057916,9.084772,7.9375,38.25,1.4E-45,1.7956516,-8.495479,-0.91735184,1.4453125,32.57422,-14.620605,1.5935807,-8.240311,-1.9749504,1.4375,32.5,-16.75,-3.050958,-18.877802,-5.6524444,-3.0625,24.0,-23.375,10.433187,21.683594,14.737217,11.0,14.25,23.375,CLASSIFIED/WALKING
1.876309,8.558578,1.0733472,0.39257812,31.498047,12.617676,7.273266,2.8057916,7.9679036,5.9375,39.75,1.4E-45,1.876309,-8.558578,-1.0733472,-0.39257812,31.498047,-12.617676,1.7025435,-8.3765135,-1.9340894,-0.0625,31.5,-14.5,-2.669588,-18.264887,-3.881799,-7.5625,23.5,-23.125,9.942854,21.070679,11.849703,13.5,16.25,23.125,CLASSIFIED/WALKING
1.7535131,8.288514,1.2539233,0.44335938,35.835938,14.186035,7.0553403,2.4789033,5.7341666,5.9375,44.75,1.4E-45,1.7535131,-8.288514,-1.2539233,0.44335938,35.835938,-14.186035,1.5390993,-7.8589406,-2.1383946,0.1875,36.0,-16.0,-2.9419951,-18.40109,-4.7943625,-5.3125,26.25,-25.0625,9.997335,20.879993,10.528529,11.25,18.5,25.0625,CLASSIFIED/WALKING
1.7624518,8.423545,0.922353,0.921875,34.04492,13.873535,6.7284517,2.002191,10.664732,5.1875,42.0,1.4E-45,1.7624518,-8.423545,-0.922353,-0.921875,34.04492,-13.873535,1.484618,-7.940663,-1.9340894,-0.8125,34.0,-16.0,-2.2201166,-16.998194,-3.5957718,-6.3125,25.5,-25.0625,8.948568,19.000385,14.260504,11.5,16.5,25.0625,CLASSIFIED/WALKING
1.3836361,8.618489,1.1112288,10.88916,42.552734,11.049316,5.4208984,2.5333846,10.351464,23.125,47.0,2.125,1.3836361,-8.618489,-1.1112288,10.88916,42.552734,-11.049316,1.3756552,-8.267551,-2.0294318,10.1875,43.0,-10.875,-3.4323275,-19.15021,-4.2904096,1.9375,35.25,-22.625,8.853226,21.683594,14.641874,21.1875,11.75,24.75,CLASSIFIED/WALKING
1.5008986,8.181571,1.1928446,5.1621094,40.88086,17.020996,6.5650077,2.2745981,6.5513873,10.6875,48.25,1.4E-45,1.5008986,-8.181571,-1.1928446,5.1621094,40.88086,-17.020996,1.3756552,-7.749978,-1.9749504,5.1875,40.5,-18.6875,-2.7785509,-18.128683,-6.1291566,-0.3125,34.25,-28.0,9.343558,20.403282,12.680544,11.0,14.0,28.0,CLASSIFIED/WALKING
1.6505096,8.046116,0.99013567,2.7753906,36.41992,16.526367,6.7284517,2.8057916,7.2596455,7.9375,47.75,1.4E-45,1.6505096,-8.046116,-0.99013567,2.7753906,36.41992,-16.526367,1.2122109,-8.21307,-1.9749504,2.6875,36.5,-17.6875,-3.3233647,-17.747313,-4.031623,-2.0625,28.75,-27.75,10.051817,20.553104,11.291268,10.0,19.0,27.75,CLASSIFIED/WALKING
1.8000138,8.648389,0.945337,0.66796875,30.546875,13.4921875,7.3822284,2.8057916,9.084772,5.9375,38.25,1.4E-45,1.8000138,-8.648389,-0.945337,0.66796875,30.546875,-13.4921875,1.5935807,-8.294792,-1.920469,0.9375,30.5,-15.25,-3.050958,-18.877802,-5.6524444,-6.0625,23.5,-22.875,10.433187,21.683594,14.737217,12.0,14.75,22.875,CLASSIFIED/WALKING
1.8386408,8.447169,1.2052944,0.109375,35.992188,13.447754,7.273266,2.383561,6.5513873,5.9375,43.75,1.4E-45,1.8386408,-8.447169,-1.2052944,0.109375,35.992188,-13.447754,1.7025435,-8.240311,-1.9749504,0.4375,36.0,-15.25,-2.7785509,-18.40109,-4.7943625,-7.5625,25.0,-25.0625,10.051817,20.78465,11.34575,13.5,18.75,25.0625,CLASSIFIED/WALKING
1.8000141,8.33012,1.0583438,0.64453125,33.89453,13.834473,7.0553403,2.4789033,6.769313,5.1875,44.75,1.4E-45,1.8000141,-8.33012,-1.0583438,-0.64453125,33.89453,-13.834473,1.5935807,-7.8589406,-1.9340894,-0.5625,33.75,-15.5,-2.9419951,-17.66559,-4.031623,-6.3125,26.25,-24.0625,9.997335,20.144493,10.800936,11.5,18.5,24.0625,CLASSIFIED/WALKING
1.7419146,8.411736,1.0461065,1.8261719,33.476562,12.814941,7.504812,2.083913,10.664732,5.9375,42.0,1.4E-45,1.7419146,-8.411736,-1.0461065,-1.8261719,33.476562,-12.814941,1.484618,-8.131348,-1.9340894,-2.0625,33.5,-15.25,-2.2201166,-16.998194,-4.399372,-8.0625,24.0,-25.0625,9.724928,19.082108,15.064104,14.0,18.0,25.0625,CLASSIFIED/WALKING
0.80519694,10.057988,0.6646301,7.770508,24.277344,15.415527,6.5513873,0.32688835,8.5944395,1.4E-45,35.8125,3.5,0.80519694,-10.057988,0.6646301,-7.770508,24.277344,-15.415527,0.8308412,-10.283362,-0.27240697,-7.5625,22.8125,-17.8125,-4.8897047,-20.73017,-3.8681788,-14.0,15.3125,-32.3125,11.441092,21.057058,12.462618,14.0,20.5,35.8125,CLASSIFIED/WALKING
0.7053852,9.975946,0.614618,4.875,25.96875,15.401367,5.8839903,0.5992953,8.975809,3.9375,36.5625,3.25,0.7053852,-9.975946,0.614618,-4.875,25.96875,-15.401367,0.5992953,-9.79303,-0.16344418,-4.8125,24.5625,-17.5625,-5.066769,-19.531578,-3.1054392,-12.3125,16.3125,-31.8125,10.95076,20.130873,12.081248,16.25,20.25,35.0625,CLASSIFIED/WALKING
0.8229672,9.988719,0.78955436,9.831543,30.345703,14.355957,5.7750273,1.3075534,11.209546,1.4E-45,42.0625,10.625,0.8229672,-9.988719,0.78955436,-9.831543,30.345703,-14.355957,0.7218784,-9.901993,-0.21792556,-9.5625,29.3125,-18.5625,-5.448139,-19.96743,-2.669588,-19.75,21.3125,-34.75,11.223166,21.274984,13.879134,19.75,20.75,45.375,CLASSIFIED/WALKING
0.5901441,9.804949,0.7436922,8.387695,19.947266,16.037598,6.0474343,0.43585113,8.267551,2.1875,43.3125,5.6875,0.5901441,-9.804949,0.7436922,-8.387695,19.947266,-16.037598,0.38136974,-9.738548,-0.05448139,-7.8125,19.0625,-18.0625,-5.284695,-19.095728,-2.8330324,-20.75,7.5625,-36.6875,11.3321295,19.53158,11.100584,22.9375,35.75,42.375,CLASSIFIED/WALKING
0.755291,10.035541,0.701767,5.34375,25.94336,15.688477,5.7750273,0.81722087,8.3765135,5.6875,36.8125,2.25,0.755291,-10.035541,0.701767,-5.34375,25.94336,-15.688477,0.7218784,-10.174399,-0.10896278,-5.0625,25.3125,-17.3125,-5.2302136,-19.695023,-2.9419951,-11.8125,15.0625,-30.8125,11.005241,20.512243,11.318508,17.5,21.75,33.0625,CLASSIFIED/WALKING
0.7946625,10.027023,0.86212534,8.330566,26.68164,13.724121,4.9578066,0.54481393,8.21307,2.9375,38.0625,5.9375,0.7946625,-10.027023,0.86212534,-8.330566,26.68164,-13.724121,0.6537767,-10.065437,0.21792556,-8.3125,26.8125,-17.125,-4.6172976,-19.912949,-2.6151068,-14.5,15.3125,-29.8125,9.575104,20.457762,10.8281765,17.4375,22.75,35.75,CLASSIFIED/WALKING
0.59546465,9.948708,0.6463278,9.174805,30.720703,8.734863,5.3936577,1.3075534,8.4854765,1.4375,42.8125,15.5,0.59546465,-9.948708,0.6463278,-9.174805,30.720703,-8.734863,0.32688835,-9.520623,-0.21792556,-8.0625,30.5625,-10.0,-5.5026207,-18.768839,-2.7785509,-24.5,20.0625,-25.6875,10.896278,20.076393,11.264028,25.9375,22.75,41.1875,CLASSIFIED/WALKING
0.7381592,10.011169,0.67729294,5.9438477,25.449219,16.380371,5.8839903,0.38136974,8.5944395,3.9375,36.5625,3.5,0.7381592,-10.011169,0.67729294,-5.9438477,25.449219,-16.380371,0.7218784,-10.010956,-0.21792556,-6.0625,24.5625,-19.5625,-5.066769,-19.531578,-3.8681788,-14.0,16.3125,-32.3125,10.95076,19.912949,12.462618,17.9375,20.25,35.8125,CLASSIFIED/WALKING
0.70123506,9.8265505,0.64313555,7.923828,27.708984,12.712891,5.5571017,0.5992953,11.209546,1.4E-45,38.0625,10.625,0.70123506,-9.8265505,0.64313555,-7.923828,27.708984,-12.712891,0.939804,-9.847511,-0.21792556,-7.0625,26.8125,-17.3125,-5.448139,-19.477097,-3.1054392,-19.75,18.3125,-27.375,11.005241,20.076391,14.314985,19.75,19.75,38.0,CLASSIFIED/WALKING
0.7315616,10.0817175,0.8154118,10.858887,27.390625,16.805664,6.0474343,1.3075534,8.539958,1.4E-45,43.3125,5.6875,0.7315616,-10.0817175,0.8154118,-10.858887,27.390625,-16.805664,0.4903325,-10.174399,-0.21792556,-10.8125,26.8125,-18.0625,-5.284695,-19.96743,-2.669588,-20.75,8.0625,-36.6875,11.3321295,21.274984,11.209546,20.75,35.25,42.375,CLASSIFIED/WALKING
0.57418287,9.7932415,0.57365096,5.2509766,20.861328,15.769043,5.7750273,0.54481393,8.3765135,2.1875,35.3125,2.25,0.57418287,-9.7932415,0.57365096,-5.2509766,20.861328,-15.769043,0.27240697,-9.901993,-0.16344418,-5.0625,20.5625,-18.0625,-4.780742,-19.695023,-2.9419951,-15.5,7.5625,-29.8125,10.555769,20.239836,11.318508,17.6875,27.75,32.0625,CLASSIFIED/WALKING
0.8875574,10.112044,0.86776507,6.888672,26.66211,14.344727,5.5026207,0.81722087,8.21307,5.6875,36.8125,4.6875,0.8875574,-10.112044,0.86776507,-6.888672,26.66211,-14.344727,0.939804,-10.174399,0.16344418,-7.3125,27.0625,-16.375,-5.2302136,-19.912949,-2.5606253,-14.5,15.0625,-30.8125,10.732834,20.73017,10.773695,20.1875,21.75,35.5,CLASSIFIED/WALKING
0.62047076,9.952112,0.82498866,7.2055664,27.603516,12.337402,5.012288,0.54481393,8.21307,0.1875,38.0625,5.9375,0.62047076,-9.952112,0.82498866,-7.2055664,27.603516,-12.337402,0.43585113,-9.847511,-0.05448139,-7.3125,27.3125,-15.125,-4.671779,-19.313654,-2.7785509,-13.25,18.5625,-28.375,9.684067,19.858467,10.991621,13.4375,19.5,34.3125,CLASSIFIED/WALKING
1.3728882,9.875603,0.3462547,11.137207,20.054688,21.10205,9.057531,0.19068487,8.785124,7.9375,26.0,39.375,1.3728882,-9.875603,0.3462547,-11.137207,20.054688,21.10205,1.0760075,-9.80665,-0.17706452,-11.5625,20.5,20.5,-3.636633,-18.986765,-2.9419951,-26.25,13.25,5.5625,12.694164,19.17745,11.727119,34.1875,12.75,33.8125,CLASSIFIED/WALKING
2.2391639,9.962647,0.37945434,14.303711,19.21875,19.795898,9.152874,0.626536,8.785124,2.9375,25.25,32.8125,2.2391639,-9.962647,0.37945434,-14.303711,19.21875,19.795898,1.6344417,-9.370799,-0.12258313,-14.75,19.25,18.3125,-2.6151068,-19.15021,-3.050958,-27.5,12.5,8.5,11.767981,19.776745,11.8360815,30.4375,12.75,24.3125,CLASSIFIED/WALKING
2.9025185,9.767811,0.6448383,13.848633,17.927734,17.54834,11.086963,0.5720546,9.329938,2.6875,25.25,31.5625,2.9025185,-9.767811,0.6448383,-13.848633,17.927734,17.54834,2.506144,-9.588725,-0.06810174,-15.25,17.75,16.125,-1.293933,-18.659876,-2.506144,-29.0,12.0,5.5625,12.380896,19.23193,11.836082,31.6875,13.25,26.0,CLASSIFIED/WALKING
3.399554,9.421767,0.15950711,14.29834,18.601562,14.200684,12.571581,0.24516626,8.62168,2.9375,24.0,28.125,3.399554,-9.421767,0.15950711,-14.29834,18.601562,14.200684,2.901134,-9.043911,-0.2860273,-15.25,19.25,13.4375,-0.95342433,-18.0061,-3.2688835,-26.0,12.25,0.9375,13.525005,18.251266,11.890564,28.9375,11.75,27.1875,CLASSIFIED/WALKING
3.712928,9.031035,0.36870706,16.631348,18.484375,16.10205,12.067628,0.46309182,9.275456,2.6875,26.5,30.5625,3.712928,-9.031035,0.36870706,-16.631348,18.484375,16.10205,3.3914666,-8.22669,-0.23154591,-18.25,18.75,14.375,-1.1168685,-17.62473,-2.7240696,-31.25,10.25,1.625,13.184496,18.08782,11.999526,33.9375,16.25,28.9375,CLASSIFIED/WALKING
4.3102016,9.227783,0.28911316,17.53418,17.296875,17.715332,13.388802,0.19068487,8.785124,0.4375,24.25,30.8125,4.3102016,-9.227783,0.28911316,-17.53418,17.296875,17.715332,3.8273177,-8.717023,-0.3405087,-18.5,17.75,16.875,-0.35412905,-17.352324,-2.7785509,-31.0,9.5,3.125,13.74293,17.543009,11.563675,31.4375,14.75,27.6875,CLASSIFIED/WALKING
4.387986,9.0341215,0.38158262,19.126465,15.439453,17.348145,14.165162,0.35412905,8.730643,1.4E-45,24.25,33.0,4.387986,-9.0341215,0.38158262,-19.126465,15.439453,17.348145,3.8136973,-8.267551,-0.06810174,-21.0,16.0,16.375,-0.667397,-17.011814,-2.8330324,-34.25,7.0,3.875,14.83256,17.365944,11.563676,34.25,17.25,29.125,CLASSIFIED/WALKING
1.9194049,9.939765,0.3684943,13.50293,19.035156,22.084473,9.152874,0.35412905,8.185829,2.9375,25.25,39.375,1.9194049,-9.939765,0.3684943,-13.50293,19.035156,22.084473,1.4709976,-9.697687,-0.23154591,-14.0,19.0,20.75,-2.9419951,-19.15021,-3.050958,-26.25,13.25,8.5,12.09487,19.50434,11.236787,29.1875,12.0,30.875,CLASSIFIED/WALKING
2.568606,9.765472,0.49607864,15.706543,18.646484,18.687012,9.915613,0.626536,9.329938,1.6875,25.25,31.8125,2.568606,-9.765472,0.49607864,-15.706543,18.646484,18.687012,2.1111538,-9.261836,-0.17706452,-16.75,19.0,17.125,-2.5606253,-18.986765,-2.506144,-29.0,12.5,7.0625,12.476238,19.6133,11.836082,30.6875,12.75,24.75,CLASSIFIED/WALKING
3.1451294,9.660337,0.4954402,12.515625,17.947266,14.796387,11.086963,0.5720546,8.948568,2.9375,24.0,29.625,3.1451294,-9.660337,0.4954402,-12.515625,17.947266,14.796387,2.6151068,-9.588725,-0.06810174,-14.0,17.75,13.6875,-0.95342433,-18.0061,-2.669588,-26.25,12.0,0.9375,12.040387,18.578154,11.618156,29.1875,12.0,28.6875,CLASSIFIED/WALKING
3.5722556,9.251304,0.15982632,15.516602,18.470703,16.25,12.571581,0.24516626,9.275456,2.6875,25.5,30.5625,3.5722556,-9.251304,0.15982632,-15.516602,18.470703,16.25,3.2825038,-8.717023,-0.3405087,-17.25,18.75,14.875,-1.1168685,-17.62473,-3.2688835,-29.75,12.25,3.875,13.68845,17.869896,12.54434,32.4375,13.25,26.6875,CLASSIFIED/WALKING
3.992146,9.008264,0.35742775,18.007812,18.027344,16.019531,12.067628,0.46309182,9.00305,1.9375,26.5,29.8125,3.992146,-9.008264,0.35742775,-18.007812,18.027344,16.019531,3.5412905,-8.662541,-0.23154591,-19.25,19.0,14.625,-0.50395286,-17.352324,-2.7785509,-31.25,9.5,1.625,12.571581,17.815414,11.781601,33.1875,17.0,28.1875,CLASSIFIED/WALKING
4.339676,9.251834,0.27559918,17.670898,16.076172,17.556152,13.388802,0.35412905,8.785124,0.4375,23.25,30.8125,4.339676,-9.251834,0.27559918,-17.670898,16.076172,17.556152,3.9362805,-8.717023,-0.23154591,-18.5,17.0,16.875,-0.667397,-17.352324,-2.8330324,-30.0,8.25,3.125,14.056198,17.706453,11.618156,30.4375,15.0,27.6875,CLASSIFIED/WALKING
4.534512,8.891534,0.49756852,17.479492,14.201172,15.980957,14.165162,0.19068487,9.438901,1.4E-45,24.25,33.0,4.534512,-8.891534,0.49756852,-17.479492,14.201172,15.980957,4.0861044,-8.267551,0.05448139,-18.25,14.5,14.875,-1.0351465,-17.011814,-2.6559677,-34.25,5.0,3.875,15.200309,17.2025,12.094869,34.25,19.25,29.125,CLASSIFIED/WALKING
2.519657,10.152799,0.9741744,11.60498,24.464844,24.028809,9.861132,0.32688835,9.193735,1.4E-45,32.625,1.4E-45,2.519657,-10.152799,0.9741744,-11.60498,24.464844,-24.028809,2.4108016,-9.547864,-0.027240695,-11.375,23.625,-26.25,-2.2201166,-19.15021,-2.4244218,-18.5625,16.875,-36.75,12.081248,19.477098,11.618156,18.5625,15.75,36.75,CLASSIFIED/WALKING
2.0685894,9.610964,0.6280257,11.77002,25.941406,24.962402,8.4854765,0.7082581,9.030291,1.4E-45,33.875,1.4E-45,2.0685894,-9.610964,0.6280257,-11.77002,25.941406,-24.962402,1.7570249,-9.057531,-0.24516626,-11.625,24.875,-27.1875,-3.3778462,-19.640541,-5.597963,-20.0625,16.375,-37.25,11.863323,20.348799,14.628254,20.0625,17.5,37.25,CLASSIFIED/WALKING
2.078592,9.874748,0.7169838,10.583496,26.726562,23.398926,8.866846,1.0896279,9.193735,1.4E-45,34.375,1.4E-45,2.078592,-9.874748,0.7169838,-10.583496,26.726562,-23.398926,1.7025435,-9.711308,-0.13620348,-10.625,26.625,-26.0,-2.9419951,-19.422615,-3.3506055,-15.5625,18.625,-35.8125,11.808842,20.512243,12.54434,15.5625,15.75,35.8125,CLASSIFIED/WALKING
2.143502,9.9072075,0.7437986,9.11377,26.373047,22.379883,8.5944395,1.7978859,12.190211,1.4E-45,33.125,1.4E-45,2.143502,-9.9072075,0.7437986,-9.11377,26.373047,-22.379883,2.083913,-9.602345,-0.19068487,-9.375,26.125,-23.75,-3.486809,-19.15021,-2.4108016,-15.0625,19.125,-34.5625,12.081248,20.948095,14.601013,15.0625,14.0,34.5625,CLASSIFIED/WALKING
1.62561,9.821443,0.8516974,5.7226562,22.541016,22.848633,7.04172,1.3075534,9.248216,1.625,32.125,1.4E-45,1.62561,-9.821443,0.8516974,-5.7226562,22.541016,-22.848633,1.4165162,-9.479762,-0.17706452,-5.625,23.375,-24.5,-4.6445384,-19.99467,-2.6287272,-12.375,10.375,-35.0625,11.686258,21.302225,11.876943,14.0,21.75,35.0625,CLASSIFIED/WALKING
1.5239891,9.666615,0.868723,9.416992,22.5,24.017578,7.749978,1.4709976,9.193735,1.4E-45,31.625,1.4E-45,1.5239891,-9.666615,0.868723,-9.416992,22.5,-24.017578,1.1985906,-9.479762,-0.06810174,-8.625,22.375,-26.5,-4.031623,-20.049152,-2.5742457,-20.0625,12.875,-37.75,11.781601,21.52015,11.767981,20.0625,18.75,37.75,CLASSIFIED/WALKING
1.80991,10.183765,0.79721594,9.4375,24.261719,23.449707,7.096201,0.5992953,8.812365,1.4E-45,31.625,1.4E-45,1.80991,-10.183765,0.79721594,-9.4375,24.261719,-23.449707,1.525479,-9.752169,-0.23154591,-9.375,23.375,-25.75,-3.6502533,-19.6133,-3.7728362,-14.8125,16.875,-33.3125,10.746454,20.212595,12.585201,14.8125,14.75,33.3125,CLASSIFIED/WALKING
2.1713817,9.874008,0.8373325,13.058105,25.378906,24.951172,8.648921,0.32688835,9.030291,1.4E-45,33.625,1.4E-45,2.1713817,-9.874008,0.8373325,-13.058105,25.378906,-24.951172,1.8659877,-9.438901,-0.08172209,-13.0625,24.625,-27.4375,-2.0566726,-18.714357,-2.2609777,-20.0625,16.375,-37.25,10.705593,19.041246,11.291268,20.0625,17.25,37.25,CLASSIFIED/WALKING
2.1317968,9.573934,0.64941394,10.76709,26.185547,23.749512,8.866846,0.7627395,8.975809,1.4E-45,33.875,1.4E-45,2.1317968,-9.573934,0.64941394,-10.76709,26.185547,-23.749512,1.8659877,-9.057531,-0.24516626,-10.875,25.625,-26.6875,-3.3778462,-19.640541,-5.597963,-15.0625,18.625,-35.0625,12.244692,20.40328,14.573772,15.0625,15.25,35.0625,CLASSIFIED/WALKING
2.090617,9.879117,0.7551846,10.459961,26.826172,23.615234,8.5944395,1.0896279,12.190211,1.4E-45,34.375,1.4E-45,2.090617,-9.879117,0.7551846,-10.459961,26.826172,-23.615234,1.8115063,-9.602345,-0.29964766,-10.125,26.125,-26.0,-2.547005,-19.259172,-3.3506055,-15.5625,19.125,-35.8125,11.141444,20.3488,15.540817,15.5625,15.25,35.8125,CLASSIFIED/WALKING
1.8470466,9.963816,0.6932544,7.8359375,25.49414,22.168945,6.9872384,1.7978859,8.812365,1.4E-45,32.125,1.4E-45,1.8470466,-9.963816,0.6932544,-7.8359375,25.49414,-22.168945,1.8659877,-9.534244,-0.23154591,-7.875,25.125,-23.75,-3.759216,-19.504337,-2.5197644,-12.375,15.875,-35.0625,10.746454,21.302223,11.332129,12.375,16.25,35.0625,CLASSIFIED/WALKING
1.5443132,9.703858,0.843717,5.9560547,21.81836,23.333496,7.04172,1.253072,9.248216,1.625,30.375,1.4E-45,1.5443132,-9.703858,0.843717,-5.9560547,21.81836,-23.333496,1.0896279,-9.370799,-0.06810174,-5.625,22.125,-24.75,-4.6445384,-19.99467,-2.6287272,-15.8125,10.375,-35.0625,11.686258,21.247744,11.876943,17.4375,20.0,35.0625,CLASSIFIED/WALKING
1.7437235,10.050115,0.98236763,10.428711,22.90039,23.783203,7.749978,1.4709976,8.812365,1.4E-45,31.625,1.4E-45,1.7437235,-10.050115,0.98236763,-10.428711,22.90039,-23.783203,1.525479,-9.588725,0.040861044,-10.125,22.875,-25.75,-4.031623,-20.049152,-2.4108016,-20.0625,12.875,-37.75,11.781601,21.52015,11.223166,20.0625,18.75,37.75,CLASSIFIED/WALKING
3.1454484,9.31302,0.36434433,14.537109,20.99414,11.303711,12.92571,1.4E-45,11.659018,1.4E-45,31.625,4.625,3.1454484,-9.31302,-0.36434433,-14.537109,20.99414,-11.303711,2.9419951,-9.438901,-0.626536,-15.375,22.875,-10.375,-3.13268,-19.735884,-5.284695,-24.125,-1.375,-27.0,16.05839,19.735884,16.943712,24.125,33.0,31.625,CLASSIFIED/WALKING
5.4087667,8.427803,0.41818717,20.105957,9.791016,11.228516,16.725786,1.4E-45,8.458236,1.4E-45,26.375,11.4375,5.4087667,-8.427803,-0.41818717,-20.105957,9.791016,-11.228516,5.434519,-7.8861814,-0.7218784,-19.375,8.625,-8.625,-1.9885708,-19.681402,-5.8839903,-38.3125,-8.625,-32.4375,18.714357,19.681402,14.342226,38.3125,35.0,43.875,CLASSIFIED/WALKING
8.0507965,4.984195,0.97566396,35.839844,8.306641,18.298828,16.83475,4.2495484,6.782933,1.4E-45,25.125,1.4E-45,8.0507965,-4.984195,-0.97566396,-35.839844,8.306641,-18.298828,8.158588,-4.072484,-0.8036005,-34.875,9.125,-18.6875,-0.7082581,-16.42614,-6.4832854,-49.8125,-13.875,-29.6875,17.543007,20.675688,13.266218,49.8125,39.0,29.6875,CLASSIFIED/WALKING
9.281415,2.2451236,1.0392964,45.80371,5.8691406,11.488281,16.88923,6.605869,6.932757,1.4E-45,4.875,7.5625,9.281415,-2.2451236,-1.0392964,-45.80371,-5.8691406,-11.488281,9.970095,-2.0430522,-1.1168685,-46.3125,-6.125,-12.5625,-0.14982383,-11.699879,-6.6331096,-53.3125,-18.625,-26.3125,17.039055,18.305748,13.565866,53.3125,23.5,33.875,CLASSIFIED/WALKING
9.179476,2.0826366,1.2296623,45.728516,10.027344,8.413086,18.01972,6.7148314,5.012288,1.4E-45,1.125,6.5625,9.179476,-2.0826366,-1.2296623,-45.728516,-10.027344,-8.413086,9.493382,-1.7842655,-1.3211738,-46.0625,-10.875,-10.125,-0.2860273,-13.034673,-8.240311,-51.0625,-20.875,-21.625,18.305748,19.749504,13.252599,51.0625,22.0,28.1875,CLASSIFIED/WALKING
9.041355,1.8229986,1.0973958,33.791016,15.865234,3.0942383,17.801794,6.7556925,6.4151835,1.4E-45,3.125,13.1875,9.041355,-1.8229986,-1.0973958,-33.791016,-15.865234,-3.0942383,9.670447,-1.5390993,-1.1304889,-32.625,-16.375,-4.25,-1.4165162,-12.912089,-6.905516,-46.5625,-28.125,-15.5,19.21831,19.667782,13.3207,46.5625,31.25,28.6875,CLASSIFIED/WALKING
9.330681,1.7823503,1.0324862,29.969727,18.501953,0.9272461,17.978859,6.9191365,7.5865335,1.4E-45,1.4E-45,10.0,9.330681,-1.7823503,-1.0324862,-29.969727,-18.501953,-0.9272461,9.656827,-1.5527196,-1.2122109,-29.375,-19.125,1.1875,-0.43585113,-11.972285,-6.1563973,-40.5625,-29.875,-17.1875,18.414711,18.891422,13.742931,40.5625,29.875,27.1875,CLASSIFIED/WALKING
